fsq_id,latitude,longitude,category_group
2006,40.933064,-73.872392,bars_&_clubs
2007,40.934474,-73.901294,bars_&_clubs
2008,40.965974,-73.885934,parks_&_outdoor
2009,40.908792,-73.87851,parks_&_outdoor
2010,40.943034,-73.865348,parks_&_outdoor
2011,40.975403,-73.883256,parks_&_outdoor
2012,40.947884,-73.861842,parks_&_outdoor
2013,40.979509,-73.814025,parks_&_outdoor
2014,40.985501,-73.848429,parks_&_outdoor
2015,40.924661,-73.873266,parks_&_outdoor
2016,40.936161,-73.902936,parks_&_outdoor
2017,40.925455,-73.892584,parks_&_outdoor
2018,40.938299,-73.901832,parks_&_outdoor
2019,40.923932,-73.895025,parks_&_outdoor
2020,40.936411,-73.889265,parks_&_outdoor
2021,40.925818,-73.889046,parks_&_outdoor
2022,40.921679,-73.894328,parks_&_outdoor
2023,40.919746,-73.895877,parks_&_outdoor
2024,40.941772,-73.891043,parks_&_outdoor
2025,40.919209,-73.89989,parks_&_outdoor
2026,40.938573,-73.885136,parks_&_outdoor
2027,40.920741,-73.888857,parks_&_outdoor
2028,40.918369,-73.892714,parks_&_outdoor
2029,40.91769,-73.904216,parks_&_outdoor
2030,40.93155,-73.882815,parks_&_outdoor
2031,40.912573,-73.891096,parks_&_outdoor
2032,40.944941,-73.883574,landmarks
2033,40.948524,-73.889277,parks_&_outdoor
2034,40.923671,-73.875991,parks_&_outdoor
2035,40.949987,-73.8892,landmarks
2036,40.923686,-73.873318,parks_&_outdoor
2037,40.952485,-73.896782,parks_&_outdoor
2038,40.910454,-73.891499,parks_&_outdoor
2039,40.92346,-73.8716,parks_&_outdoor
2040,40.954874,-73.896751,parks_&_outdoor
2041,40.937274,-73.866452,parks_&_outdoor
2042,40.912133,-73.869814,parks_&_outdoor
2043,40.946096,-73.870329,parks_&_outdoor
2044,40.906855,-73.880235,parks_&_outdoor
2045,40.959045,-73.884053,parks_&_outdoor
2046,40.947815,-73.86241,parks_&_outdoor
2047,40.907784,-73.873608,parks_&_outdoor
2048,40.920455,-73.860312,parks_&_outdoor
2049,40.94375,-73.860682,parks_&_outdoor
2050,40.95121,-73.86499,parks_&_outdoor
2051,40.926256,-73.855484,parks_&_outdoor
2052,40.907938,-73.865595,parks_&_outdoor
2053,40.96192,-73.877492,parks_&_outdoor
2054,40.954924,-73.865697,landmarks
2055,40.962263,-73.876802,parks_&_outdoor
2056,40.965974,-73.885934,parks_&_outdoor
2057,40.966793,-73.885657,parks_&_outdoor
2058,40.922875,-73.850319,parks_&_outdoor
2059,40.943229,-73.851542,parks_&_outdoor
2060,40.92282,-73.850361,parks_&_outdoor
2061,40.953451,-73.857792,landmarks
2062,40.902473,-73.86373,parks_&_outdoor
2063,40.907673,-73.857041,parks_&_outdoor
2064,40.943314,-73.848212,landmarks
2065,40.933761,-73.84541,parks_&_outdoor
2066,40.968684,-73.877434,landmarks
2067,40.9708,-73.889667,parks_&_outdoor
2068,40.924267,-73.844509,parks_&_outdoor
2069,40.971733,-73.870395,parks_&_outdoor
2070,40.933649,-73.835016,parks_&_outdoor
2071,40.946443,-73.83409,landmarks
2072,40.94889,-73.833241,parks_&_outdoor
2073,40.975502,-73.843809,parks_&_outdoor
2074,40.971289,-73.828782,parks_&_outdoor
2075,40.979501,-73.837679,parks_&_outdoor
2076,40.970493,-73.821821,parks_&_outdoor
2077,40.925922,-73.895407,Other
2078,40.936323,-73.890533,parks_&_outdoor
2079,40.919521,-73.90034,parks_&_outdoor
2080,40.920396,-73.889634,landmarks
2081,40.918289,-73.893719,parks_&_outdoor
2082,40.918289,-73.893719,parks_&_outdoor
2083,40.943375,-73.883472,parks_&_outdoor
2084,40.910911,-73.892611,landmarks
2085,40.947273,-73.877082,entertainment_&_leisure
2086,40.938878,-73.865064,parks_&_outdoor
2087,40.965972,-73.886021,parks_&_outdoor
2088,40.965974,-73.885934,Other
2089,40.936884,-73.848023,parks_&_outdoor
2090,40.952064,-73.854978,landmarks
2091,40.949397,-73.847205,parks_&_outdoor
2092,40.949397,-73.847205,parks_&_outdoor
2093,40.976774,-73.882561,parks_&_outdoor
2094,40.971507,-73.835064,parks_&_outdoor
2095,40.966881,-73.823447,Other
2096,40.961598,-73.85651,retail_&_shopping
2097,40.924884,-73.856266,retail_&_shopping
2098,40.974275,-73.864169,retail_&_shopping
2099,40.964384,-73.855427,retail_&_shopping
2100,40.959836,-73.842978,retail_&_shopping
2101,40.92847,-73.856118,retail_&_shopping
2102,40.963759,-73.856589,retail_&_shopping
2103,40.92823,-73.854416,retail_&_shopping
2104,40.962545,-73.855448,retail_&_shopping
2105,40.920723,-73.895739,retail_&_shopping
2106,40.925121,-73.855486,retail_&_shopping
2107,40.963881,-73.856067,retail_&_shopping
2108,40.961781,-73.855683,retail_&_shopping
2109,40.905001,-73.857951,retail_&_shopping
2110,40.97483,-73.861513,retail_&_shopping
2111,40.91358,-73.858571,retail_&_shopping
2112,40.966765,-73.857488,retail_&_shopping
2113,40.928631,-73.855658,retail_&_shopping
2114,40.926245,-73.851713,retail_&_shopping
2115,40.981817,-73.827493,retail_&_shopping
2116,40.977395,-73.829045,retail_&_shopping
2117,40.959815,-73.856401,retail_&_shopping
2118,40.981879,-73.827188,retail_&_shopping
2119,40.974885,-73.861471,retail_&_shopping
2120,40.925594,-73.855985,retail_&_shopping
2121,40.933019,-73.901108,retail_&_shopping
2122,40.977262,-73.832156,retail_&_shopping
2123,40.913824,-73.855381,retail_&_shopping
2124,40.974927,-73.832467,retail_&_shopping
2125,40.965769,-73.873027,retail_&_shopping
2126,40.96537,-73.871696,retail_&_shopping
2127,40.93297,-73.900887,retail_&_shopping
2128,40.972632,-73.8355,Other
2129,40.98204,-73.827237,retail_&_shopping
2130,40.953334,-73.851866,retail_&_shopping
2131,40.953426,-73.858756,retail_&_shopping
2132,40.957659,-73.843514,retail_&_shopping
2133,40.981431,-73.827786,retail_&_shopping
2134,40.935183,-73.888649,retail_&_shopping
2135,40.98579,-73.824475,retail_&_shopping
2136,40.939346,-73.886611,retail_&_shopping
2137,40.941049,-73.883517,retail_&_shopping
2138,40.953401,-73.845026,retail_&_shopping
2139,40.982645,-73.826864,retail_&_shopping
2140,40.909332,-73.87647,retail_&_shopping
2141,40.953472,-73.877881,retail_&_shopping
2142,40.927921,-73.857999,retail_&_shopping
2143,40.929023,-73.855102,retail_&_shopping
2144,40.936117,-73.854703,retail_&_shopping
2145,40.964329,-73.880564,retail_&_shopping
2146,40.965764,-73.873202,retail_&_shopping
2147,40.966755,-73.872537,retail_&_shopping
2148,40.963403,-73.855742,retail_&_shopping
2149,40.974888,-73.861383,retail_&_shopping
2150,40.974883,-73.861559,retail_&_shopping
2151,40.974927,-73.832467,Other
2152,40.981842,-73.826528,retail_&_shopping
2153,40.933092,-73.898305,Other
2154,40.970551,-73.888824,retail_&_shopping
2155,40.972348,-73.882133,retail_&_shopping
2156,40.965321,-73.856865,Other
2157,40.95674,-73.841375,retail_&_shopping
2158,40.979174,-73.865095,retail_&_shopping
2159,40.927492,-73.853687,Other
2160,40.935637,-73.902302,landmarks
2161,40.912867,-73.848466,landmarks
2162,40.970643,-73.87698,Other
2163,40.955307,-73.86343,Other
2164,40.972764,-73.889038,landmarks
2165,40.936226,-73.856768,retail_&_shopping
2166,40.93395,-73.900661,Other
2167,40.934396,-73.902212,Other
2168,40.935312,-73.894047,landmarks
2169,40.92634,-73.858511,retail_&_shopping
2170,40.956578,-73.874925,retail_&_shopping
2171,40.912935,-73.850046,landmarks
2172,40.913887,-73.857136,retail_&_shopping
2173,40.906017,-73.858382,retail_&_shopping
2174,40.938718,-73.883738,retail_&_shopping
2175,40.959619,-73.8703,retail_&_shopping
2176,40.982262,-73.829132,landmarks
2177,40.971837,-73.878911,retail_&_shopping
2178,40.927163,-73.858059,retail_&_shopping
2179,40.933434,-73.872713,retail_&_shopping
2180,40.933717,-73.872241,landmarks
2181,40.910621,-73.889226,retail_&_shopping
2182,40.926514,-73.868512,retail_&_shopping
2183,40.949446,-73.878785,Other
2184,40.908676,-73.874649,landmarks
2185,40.906697,-73.871772,Other
2186,40.958205,-73.872661,Other
2187,40.944905,-73.85783,Other
2188,40.958204,-73.870599,retail_&_shopping
2189,40.954353,-73.864755,retail_&_shopping
2190,40.961149,-73.867592,landmarks
2191,40.904918,-73.859043,retail_&_shopping
2192,40.968357,-73.87751,landmarks
2193,40.973194,-73.878742,Other
2194,40.970222,-73.868189,landmarks
2195,40.977589,-73.85942,landmarks
2196,40.960157,-73.841016,retail_&_shopping
2197,40.969536,-73.835959,Other
2198,40.929377,-73.897684,landmarks
2199,40.929444,-73.897204,Other
2200,40.935637,-73.902302,landmarks
2201,40.920712,-73.898237,landmarks
2202,40.918289,-73.893719,retail_&_shopping
2203,40.951585,-73.890136,landmarks
2204,40.949449,-73.878697,Other
2205,40.947804,-73.875391,Other
2206,40.950941,-73.879542,landmarks
2207,40.956635,-73.874796,retail_&_shopping
2208,40.910616,-73.862363,Other
2209,40.95966,-73.870784,landmarks
2210,40.920893,-73.853798,retail_&_shopping
2211,40.903421,-73.866788,landmarks
2212,40.903156,-73.866559,entertainment_&_leisure
2213,40.966265,-73.87265,retail_&_shopping
2214,40.927734,-73.842167,entertainment_&_leisure
2215,40.963666,-73.858121,landmarks
2216,40.960321,-73.84304,entertainment_&_leisure
2217,40.959484,-73.841957,retail_&_shopping
2218,40.984465,-73.827632,landmarks
